REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,GHGRP ID,REPORTED ADDRESS
2020,Michigan City Generating Station,41.7203,-86.9097,MICHIGAN CITY,LaPorte,IN,46360,NISOURCE INC (100%),1552626,"C,D",1001539,100 N WABASH
2020,Michigan Power Limited Partnership,43.94,-86.4247,LUDINGTON,Mason,MI,49431,OSAKA GAS ENERGY AMERICA CORP (100%),510952,"C,D",1007825,5795 WEST SIXTH ST
2020,Mid-Georgia Cogeneration,32.4853,-83.6036,KATHLEEN,Houston,GA,31047,SOUTHEAST POWERGEN LLC (100%),83669,"C,D",1005799,200 OAKY WOODS ROAD
2020,Mid-Town Thermal Center,39.3597,-74.43401,Atlantic City,ATLANTIC COUNTY,NJ,8401,DCO ENERGY LLC (100%),43571,C,1003391,1825 Atlantic Ave
2020,Middletown,41.5544,-72.5793,MIDDLETOWN,Middlesex,CT,6457,NRG ENERGY INC (100%),207212,"C,D",1006408,1866 RIVER ROAD
2020,Middletown Energy Center,39.464805,-84.347833,Middletown,BUTLER COUNTY,OH,45044,NTE OHIO HOLDINGS LLC (100%),1205178,"C,D",1013248,3439 Cincinnati Dayton Rd.
2020,Midland Cogeneration Venture,43.5861,-84.2242,MIDLAND,Midland,MI,48640,MIDLAND COGENERATION VENTURE (100%),4539331,C,1000347,100 PROGRESS PLACE
2020,Midlothian Energy,32.4302,-97.0537,MIDLOTHIAN,Ellis,TX,76065,Vistra Corp (100%),1621646,D,1001309,4601 BROOKHOLLOW DRIVE
2020,Midulla Generating Station,27.6417,-81.9625,BOWLING GREEN,Hardee,FL,33834,SEMINOLE ELECTRIC COOPERATIVE INC (100%),1699898,"C,D",1000110,6697 COUNTY ROAD 663
2020,"Midway Peaking, LLC",36.654,-120.5797,FIREBAUGH,Fresno,CA,93622,MIDDLE RIVER POWER LLC (100%),18789,D,1000545,43627 WEST PANOCHE ROAD
2020,"Midwest Recycled & Coated Containerboard, LLC",44.269643,-88.308421,COMBINED LOCKS,OUTAGAMIE COUNTY,WI,54113,APPLETON PROPERTY VENTURES LLC (100%),284293,"C,D,TT",1001762,540 PROSPECT AVE
2020,Milan Energy LLC,41.894073,-76.5850738,Milan,,PA,18831,IMG MIDSTREAM LLC (100%),13693,C,1013039,56 Gasgen Ln
2020,Milford Power Company LLC,41.2239,-73.1,MILFORD,New Haven,CT,6460,Vistra Corp (100%),1384346,"C,D",1007307,55 SHELLAND ST
2020,"Milford Power, LLC",42.1292,-71.5122,MILFORD,Worcester,MA,1757,JERA ENERGY AMERICA LLC (50%); STARWOOD CAPITAL GROUP LLC (50%),95158,"C,D",1006775,108 NATIONAL ST
2020,Mill Creek,38.0531,-85.91,Louisville,JEFFERSON COUNTY,KY,40272,PPL CORP (100%),6346657,"C,D",1006510,14660 Dixie Highway
2020,Mill Creek Combustion Turbine Sta,35.1597,-81.4306,BLACKSBURG,Cherokee,SC,29702,DUKE ENERGY CORP (100%),50533,D,1000163,317 ELM ROAD
2020,Millennium Power,42.1127,-72.0152,CHARLTON,Worcester,MA,1507,TALEN ENERGY CORP (100%),407914,"C,D",1001307,10 SHERWOOD LANE
2020,Milton R Young,47.0664,-101.2139,CENTER,Oliver,ND,58530,MINNKOTA POWER COOPERATIVE INC (100%),5061964,"C,D",1000837,3401 24TH ST SW
2020,Mint Farm Generation Station,46.1403,-122.9842,Longview,COWLITZ COUNTY,WA,98632,PUGET HOLDINGS LLC (100%),693340,D,1001435,1200 Prudential Blvd
2020,Miramar Energy Facility,32.8769,-117.1664,SAN DIEGO,San Diego,CA,92121,SEMPRA ENERGY INC (100.0%),43953,D,1000447,6897 CONSOLIDATED WAY
2020,Mitchell (WV),39.8297,-80.8153,CAPTINA,Marshall,WV,26041,AMERICAN ELECTRIC POWER CO INC (100%),3640007,"C,D",1000976,WV STATE ROUTE 2
2020,Monroe,41.8917,-83.3461,MONROE,Monroe,MI,48161,DTE ENERGY CO (100%),12956978,"C,D",1000676,3500 FRONT ST
2020,Montana Power Station,31.8403844,-105.92299,El Paso,,TX,79938,EL PASO ELECTRIC CO (100%),442662,D,1012008,13511B Montana Avenue
2020,Montgomery County Power Station,30.4364,-95.5215,Willis,MONTGOMERY COUNTY,TX,77318,ENTERGY CORP (100%),66824,D,1013863,11191 Longstreet Road
2020,"Montour, LLC",41.0714,-76.6672,Danville,Montour,PA,17821,TALEN ENERGY CORP (100%),187663,"C,D",1000893,18 McMichael Road
2020,Montpelier Electric Gen Station,40.6206,-85.3057,PONETO,Wells,IN,46781,ROCKLAND POWER PARTNERS II LP (100%),81944,D,1001374,8495 SOUTH 450 WEST
2020,Montville,41.4281,-72.1019,UNCASVILLE,New London,CT,6382,NRG ENERGY INC (100%),27092,"C,D",1001469,74 LATHROP ROAD
2020,Mooreland,36.4375,-99.2208,MOORELAND,Woodward,OK,73852,WESTERN FARMERS ELECTRIC COOPERATIVE (100%),24756,"C,D",1000866,39870 South County Road 212
2020,Morgan Energy Center,34.6397,-87.0639,DECATUR,Morgan,AL,35601,VOLT PARENT LP (100%),1201607,D,1006706,1410 RED HAT ROAD
2020,Morgantown,38.3592,-76.9767,NEWBURG,Charles,MD,20664,GENON HOLDINGS INC (100%),1186314,"C,D",1000651,12620 CRAIN HIGHWAY
2020,Morgantown Energy Facility,39.6397,-79.9606,MORGANTOWN,Monongalia,WV,26505,VICINITY ENERGY (100%),98201,C,1000253,555 BEECHURST AVE
2020,"Morris Cogeneration, LLC",41.4092,-88.3292,MORRIS,Grundy,IL,60450,ATLANTIC POWER CORP (100%),430050,C,1007979,8805 N TABLER RD
2020,Moselle Generating Plant,31.5289,-89.2992,MOSELLE,Jones,MS,39459,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),855026,D,1000703,308 MOSELLE SEMINARY ROAD
2020,Moss Landing,36.8042,-121.7775,MOSS LANDING,Monterey,CA,95039,Vistra Corp (100%),1982490,"C,D",1001440,7301 State Highway 1
2020,Mount Storm Power Station,39.2014,-79.2667,MOUNT STORM,Grant,WV,26739,DOMINION ENERGY INC (100%),4663791,"C,D",1000977,436 Dominion Blvd
2020,Mountain Creek Generating Station,32.7253,-96.9361,DALLAS,Dallas,TX,75211,"TexGen Power, LLC (100%)",261825,"C,D",1000926,2233A MT CREEK PKWY
2020,Mountaineer (1301),38.9794,-81.9344,NEW HAVEN,Mason,WV,25265,AMERICAN ELECTRIC POWER CO INC (100%),5006961,"C,D",1001052,1347 Graham Station Road
2020,Mountainview Generating Station,34.0836,-117.2408,REDLANDS,San Bernardino,CA,92374,EDISON INTERNATIONAL (100%),1152936,"C,D",1001451,2492 WEST SAN BERNARDINO AVE
2020,Moxie Freedom,41.111627,-76.158964,Berwick,LUZERNE COUNTY,PA,18603,MOXIE FREEDOM LLC (100%),2115278,"C,D",1013374,237 Mingle Inn Road
2020,Mt. Carmel Cogeneration,40.8092,-76.4539,MARION HEIGHTS,Northumberland,PA,17832,MT CARMEL COGEN INC (100%),82700,"C,D",1001210,1226 Park Avenue
2020,Mulberry Cogeneration Facility,27.8489,-81.8775,BARTOW,Polk,FL,33830,NORTHERN STAR GENERATION LLC (100%),189596,"C,D",1001275,3600 HIGHWAY 555
2020,Muscatine,41.3917,-91.0569,MUSCATINE,Muscatine,IA,52761,MUSCATINE POWER & WATER (100%),958499,"C,D,DD",1001564,3205 CEDAR ST
2020,Muskogee,35.7617,-95.2847,FORT GIBSON,Muskogee,OK,74434,OGE ENERGY CORP (100%),2380072,"C,D",1000860,5501 THREE FORKS ROAD
2020,Mustang,35.4711,-97.6733,OKLAHOMA CITY,Canadian,OK,73127,OGE ENERGY CORP (100%),571817,"C,D",1006566,501 MUSTANG PLANT RD
2020,Mustang Station,32.9728,-102.7417,DENVER CITY,Yoakum,TX,79323,GOLDEN SPREAD ELECTRIC COOPERATIVE INC (100%),826536,"C,D",1001305,1937 COUNTY ROAD 390
2020,"Mustang Station Units 4, 5 & 6",32.9748,-102.7432,DENVER CITY,Yoakum,TX,79323,GOLDEN SPREAD ELECTRIC COOPERATIVE INC (100%),738754,"C,D",1000470,1937 COUNTY ROAD 390
2020,Mystic,42.3917,-71.0667,CHARLESTOWN,Middlesex,MA,2129,EXELON CORP (100%),768880,"C,D",1000653,173 ALFORD ST
2020,NCEMC Anson Plant,34.9708,-79.9208,LILESVILLE,Anson,NC,28091,NORTH CAROLINA ELECTRIC MEMBERSHIP CORP (100%),49726,"C,D",1000459,749 BLEWETT FALLS ROAD
2020,NCEMC Hamlet Plant,34.8422,-79.7367,HAMLET,Richmond,NC,28345,NORTH CAROLINA ELECTRIC MEMBERSHIP CORP (100%),33824,"C,D",1000462,162 COOPERATIVE WAY
2020,NEW HOPE POWER COMPANY,26.576745,-80.746737,SOUTH BAY,PALM BEACH COUNTY,FL,33493,FANJUL CORP (100%),42864,C,1006560,8001 HIGHWAY 27 SOUTH
2020,NIKISKI CO-GENERATION,60.6766,-151.37705,NIKISKI,KENAI PENINSULA BOROUGH,AK,99635,HOMER ELECTRIC ASSOC INC (100%),194870,C,1007874,48169 KENAI SPUR HIGHWAY
2020,NPCA COMBUSTION TURBINE PROJECT #2,38.088,-121.3871,LODI,SAN JOAQUIN COUNTY,CA,95242,NORTHERN CALIFORNIA POWER AGENCY (100%),14941,D,1007749,12745 N THORNTON RD
2020,Narrows Generating Station,40.6486,-74.0209,BROOKLYN,Kings,NY,11232,ARCLIGHT CAPITAL HOLDINGS LLC (100%),46428,C,1000763,53RD ST AND 1ST AVE
2020,Nassau Energy LLC,40.7259,-73.5885,GARDEN CITY,Nassau,NY,11530,GDF SUEZ ENERGY NORTH AMERICA INC (100%),103326,"C,D",1001260,185 CHARLES LINDBERGH BLVD
2020,Naughton,41.7572,-110.5986,KEMMERER,Lincoln,WY,83101,BERKSHIRE HATHAWAY INC (100%),2773117,D,1000991,HWY 189 7 MILES SW KEMMERER
2020,Nearman Creek,39.1714,-94.6958,KANSAS CITY,Wyandotte,KS,66104,UNIFIED GOVERNMENT OF WYANDOTTE COUNTY (100%),1291494,"C,D",1007019,4240 NORTH 55TH STTREET
2020,Nebo Power Station,40.0614,-111.7294,PAYSON,Utah,UT,84651,UAMPS (100%),193182,D,1000444,1265 Bamberger Road
2020,Nebraska City Station,40.6215,-95.7765,NEBRASKA CITY,Otoe,NE,68410,OMAHA PUBLIC POWER DISTRICT (100%),7957110,"C,D",1001026,7264 L ROAD
2020,Neenah Energy Facility,44.1934,-88.5055,NEENAH,Winnebago,WI,54956,ALLIANT ENERGY CORP (100%),249694,"C,D",1001332,200 COUNTY ROAD CB
2020,Neil Simpson II,44.2853,-105.3841,GILLETTE,Campbell,WY,82718,BLACK HILLS CORP (100%),871336,"C,D",1001125,13151 HIGHWAY 51
2020,Neil Simpson II (CT2),44.2853,-105.3841,GILLETTE,Campbell,WY,82718,BLACK HILLS CORP (100%),9109,"C,D",1000827,13151 HIGHWAY 51
2020,Nelson Energy Center,41.7749,-89.6067,Rock Falls,Lee,IL,61071,INVENERGY LLC (100%),1448263,"C,D",1001353,1311 Nelson Road
2020,Nelson Industrial Steam Company,30.2861,-93.2917,Westlake,Calcasieu,LA,70669,NELSON INDUSTRIAL STEAM CO LTD (100%),1384871,C,1000513,3500 Houston River Road
2020,New Castle,40.9378,-80.3681,WEST PITTSBURG,Lawrence,PA,16160,GENON ENERGY INC (100%),341941,"C,D",1000884,2189 ST RT 168 SOUTH
2020,New Covert Generating Project,42.3231,-86.2925,COVERT,Van Buren,MI,49043,ARCLIGHT CAPITAL HOLDINGS LLC (100%),2790997,"C,D",1001406,26000 77TH ST
2020,New Haven Harbor,41.2836,-72.9042,NEW HAVEN,New Haven,CT,6512,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),14270,"C,D",1005996,600 Connecticut Avenue
2020,New Madrid Power Plant,36.5147,-89.5617,NEW MADRID,New Madrid,MO,63869,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),5622097,"C,D",1000715,41 ST JUDE INDUSTRIAL PARK
2020,New Orleans Power Station,29.995372,-89.940301,New Orleans,ORLEANS PARISH,LA,70129,ENTERGY CORP (100%),99811,C,1013877,3601 Paris Road
2020,Newark Bay Cogen,40.7197,-74.13,NEWARK,Essex,NJ,7105,TALEN ENERGY CORP (100%),29115,"C,D",1001239,414 462 AVE P
2020,"Newark Energy Center, LLC",40.708795,-74.128275,Newark,ESSEX COUNTY,NJ,7105,EIF NEC LLC (100%),1545384,"C,D",1010973,955 Delaney Street
2020,Newington,43.0974,-70.7834,NEWINGTON,Rockingham,NH,3801,GRANITE SHORE POWER LLC (100%),15086,"C,D",1001181,165 GOSLING RD
2020,Newington Energy,43.1047,-70.8044,NEWINGTON,Rockingham,NH,3801,ESSENTIAL POWER LLC (100%),196162,"C,D",1000170,200 SHATTUCK WAY
2020,Newman,31.9858,-106.4322,EL PASO,El Paso,TX,79934,EL PASO ELECTRIC CO (100%),1594168,"C,D",1006966,4900 STAN ROBERTS ST
2020,Newton,38.9361,-88.2778,NEWTON,Jasper,IL,62448,Vistra Corp (100%),2739617,D,1001005,6725 N 500TH
2020,Nichols Station,35.2825,-101.7458,AMARILLO,Potter,TX,79108,XCEL ENERGY INC (100%),769088,"C,D",1000939,7201 N LAKESIDE DRIVE
2020,Niland Gas Turbine Plant,33.2432,-115.498,NILAND,Imperial,CA,92257,IMPERIAL IRRIGATION DISTRICT (100%),57478,D,1000541,402 EAST BEAL ROAD
2020,Ninemile Point,29.9472,-90.1458,WESTWEGO,Jefferson,LA,70094,ENTERGY CORP (100%),4399433,"C,D",1001606,1617 RIVER ROAD
2020,Nissequogue Cogen,40.9168,-73.1292,STONY BROOK,Suffolk,NY,11794,VOLT PARENT LP (100%),179788,D,1001270,GYMNASIUM ROAD
2020,Noblesville,40.0969,-85.9714,NOBLESVILLE,Hamilton,IN,46060,DUKE ENERGY CORP (100%),679452,"C,D",1001542,21225 RIVERWOOD AVE
2020,North 1st,40.7168,-73.9665,BROOKLYN,Kings,NY,11211,NEW YORK POWER AUTHORITY (100%),28104,"C,D",1000108,NORTH 1ST & 47-79 RIVER ST
2020,"North Jersey Energy Associates, A LP",40.439,-74.3444,SAYREVILLE,Middlesex,NJ,8872,Vistra Corp (100%),157467,D,1001208,601 JERNEE MILL ROAD
2020,North Omaha Station,41.3297,-95.9458,OMAHA,Douglas,NE,68112,OMAHA PUBLIC POWER DISTRICT (100%),1910188,D,1006069,7475 PERSHING DRIVE
2020,North Valmy,40.8831,-117.1542,VALMY,Humboldt,NV,89438,BERKSHIRE HATHAWAY INC (50%); IDACORP INC (50%),989431,"C,D",1001197,23755 Treaty Hill Road
2020,Northampton Generating Plant,40.6917,-75.4792,NORTHAMPTON,Northampton,PA,18067,OLYMPUS HOLDINGS LLC (100%),12476,"C,D",1006645,1 HORWITH DRIVE
2020,Northeastern,36.4317,-95.7008,Oologah,Rogers,OK,74053,AMERICAN ELECTRIC POWER CO INC (100%),2438761,"C,D",1000862,7300 E. Hwy 88
2020,Northport,40.9231,-73.3417,NORTHPORT,Suffolk,NY,11768,NATIONAL GRID USA (100%),1718489,"C,D",1000771,EATON'S NECK ROAD
2020,Northside,30.4172,-81.5525,JACKSONVILLE,Duval,FL,32226,JEA (100%),4201983,"C,D",1001498,4377 HECKSCHER DRIVE
2020,Novo Biopower,34.503981,-110.33618,SNOWFLAKE,NAVAJO COUNTY,AZ,85937,NOVO POWER (100%),4,"C,TT",1006649,4047 Catalyst Rd.
2020,Nueces Bay,27.8182,-97.4189,CORPUS CHRISTI,Nueces,TX,78402,TALEN ENERGY CORP (100%),494513,"C,D",1000922,2002 NAVIGATION BOULEVARD
2020,O W Sommers,29.3078,-98.3244,SAN ANTONIO,Bexar,TX,78223,CPS ENERGY (100%),580622,"C,D",1000570,12940 S US Hwy 181
2020,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility,29.9861,-90.4575,HAHNVILLE,ST. CHARLES PARISH,LA,70057,OCCIDENTAL PETROLEUM CORP (100%),2315393,"C,D",1001709,266 HIGHWAY 3142
2020,OKLAHOMA STATE UNIVERSITY,36.1199,-97.088842,STILLWATER,PAYNE COUNTY,OK,74078,OKLAHOMA STATE UNIVERSITY (100%),25266,C,1001634,"University Health Services, Suite 002"
2020,OLS ENERGY CHINO,33.989444,-117.681111,CHINO,SAN BERNARDINO COUNTY,CA,91708,OLS ACQUISITION CORP (100%),11260,C,1001971,5601 EUCALYPTUS AVE.
2020,ORRVILLE MUNICIPAL POWER PLANT,40.850407,-81.766314,ORRVILLE,WAYNE COUNTY,OH,44667,CITY OF ORRVILLE (100%),38763,C,1003263,1100 PERRY STREET
2020,Oak Grove,31.185,-96.4853,FRANKLIN,Robertson,TX,77856,Vistra Corp (100%),13004942,"C,D",1007505,8127 Oak Grove Road
2020,"Ocean Peaking Power, LP",40.0606,-74.1672,LAKEWOOD,Ocean,NJ,8701,NAUTILUS POWER LLC (100%),129093,"C,D",1000373,123 ENERGY WAY
2020,Ocean State Power,42.0099,-71.6701,HARRISVILLE,Providence,RI,2830,"LS Power Development, LLC (100%)",279200,D,1001258,1575 SHERMAN FARM ROAD
2020,Ocean State Power II,42.0099,-71.6701,HARRISVILLE,Providence,RI,2830,"LS Power Development, LLC (100%)",273602,D,1001271,1575 SHERMAN FARM ROAD
2020,Ocotillo Power Plant,33.4225,-111.9122,TEMPE,Maricopa,AZ,85281,PINNACLE WEST CAPITAL CORP (100%),389491,"C,D",1007299,1500 EAST UNIVERSITY
2020,Odessa-Ector Generating Station,31.8378,-102.3278,ODESSA,Ector,TX,79766,Vistra Corp (100%),2538227,D,1001365,"2200 EAST I-20, Service Road South"
2020,Okeechobee Clean Energy Center,27.595884,-80.78722,Okeechobee,OKEECHOBEE COUNTY,FL,34972,NEXTERA ENERGY INC (100%),3123240,D,1013640,3193 NE 366th Trail
2020,Oklaunion Power Station,34.0825,-99.1753,OKLAUNION,Wilbarger,TX,76373,AMERICAN ELECTRIC POWER CO INC (70.31%); PUBLIC UTILITIES BOARD OF THE CITY OF BROWNSVILLE TEXAS (17.97%); OKLAHOMA MUNICIPAL POWER AUTHORITY (11.72%),1228757,D,1001426,12567 FM RD 3430
2020,Oleander Power Project,28.3661,-80.7947,COCOA,Brevard,FL,32926,NEXTERA ENERGY INC (100%),59434,"C,D",1006808,555 TOWNSEND RD
2020,Oneta Energy Center,36.0119,-95.6967,BROKEN ARROW,Wagoner,OK,74011,Argo Infrastructure Partners LLC (100%),2545871,"C,D",1007570,25142 EAST 105TH ST SOUTH
2020,Ontelaunee Energy Center,40.4219,-75.9353,READING,Berks,PA,19605,Vistra Corp (100%),1511668,"C,D",1001356,5115 POTTSVILLE PIKE
2020,"Optim Energy Altura Cogen, LLC",29.8169,-95.1086,CHANNELVIEW,Harris,TX,77530,OPTIM ENERGY LLC (100%),2078849,D,1000255,2330 SHELDON ROAD
2020,Orange Cogeneration Facility,27.8708,-81.8253,BARTOW,Polk,FL,33830,NORTHERN STAR GENERATION LLC (100%),198584,"C,D",1001272,1901 CLEAR SPRINGS ROAD
2020,Orange Grove Project,33.359,-117.111,Pala,San Diego,CA,92059,J POWER USA DEVELOPMENT CO LTD (100%),10646,D,1000548,35435 Pala Del Norte Rd.
2020,Oregon Clean Energy Center,41.6669,-83.44879,Oregon,LUCAS COUNTY,OH,43616,EIF OREGON LLC (50%); ISQ OREGON LLC (50%),2052621,"C,D",1012932,816 North Lallendorf Road
2020,Orlando CoGen,28.4422,-81.4119,ORLANDO,Orange,FL,32809,ATLANTIC POWER CORP (50%); NORTHERN STAR GENERATION LLC (50%),395487,D,1001276,8275 EXCHANGE DRIVE
2020,"Ormond Beach Power, LLC",34.1292,-119.1689,OXNARD,Ventura,CA,93033,GenOn Holdings INC (100%),394718,"C,D",1001449,6635 S EDISON DR
2020,Osprey Energy Center,28.0525,-81.8083,AUBURNDALE,Polk,FL,33823,DUKE ENERGY CORP (100%),933781,D,1000107,1651 W DERBY AVE
2020,Oswald Generating Station,34.5923,-92.2166,Little Rock,Pulaski,AR,72206,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),193359,"C,D",1001368,17400 HWY 365
2020,Oswego Harbor Power,43.46,-76.53,OSWEGO,Oswego,NY,13126,NRG ENERGY INC (100%),56075,"C,D",1006915,261 WASHINGTON BLVD
2020,"Otay Mesa Energy Center, LLC",32.5733,-116.9153,SAN DIEGO,San Diego,CA,92154,VOLT PARENT LP (100%),823888,D,1000796,606 De La Fuente Court
2020,Ottumwa,41.0961,-92.5556,OTTUMWA,Wapello,IA,52548,BERKSHIRE HATHAWAY INC (52%); ALLIANT ENERGY CORP (48%),2728556,"C,D",1001050,20775 POWER PLANT ROAD
2020,Ouachita Plant,32.7056,-92.0697,STERLINGTON,Ouachita,LA,71280,ENTERGY CORP (100%),1430345,"C,D",1000826,350 HARVEY GREGG RD
2020,Oxbow Creek Energy LLC,41.602252,-75.868161,Factoryville,WYOMING COUNTY,PA,18419,IMG MIDSTREAM LLC (100%),17641,C,1013708,216 Henry Holod Road
2020,P L Bartow Power Plant,27.8613,-82.6012,SAINT PETERSBURG,Pinellas,FL,33702,DUKE ENERGY CORP (100%),2779464,"C,D",1001489,1601 WEEDON ISLAND DRIVE
2020,PAINESVILLE MUNICIPAL ELECTRIC PLANT,41.726396,-81.254031,PAINESVILLE,LAKE COUNTY,OH,44077,CITY OF PAINESVILLE (100%),2956,C,1002545,325 RICHMOND STREET
2020,PEA RIDGE,30.60356,-87.13305,PACE,SANTA ROSA COUNTY,FL,32571,NEXTERA ENERGY INC (100%),72856,C,1002500,4575 HIGHWAY 90
2020,PEARSALL POWER PLANT,28.924928,-99.08848,PEARSALL,FRIO COUNTY,TX,78061,SOUTH TEXAS ELECTRIC COOPERATIVE INC (100%),104792,C,1004104,2393 COUNTY ROAD 1005
2020,PEI Power Corporation,41.4844,-75.5403,ARCHBALD,Lackawanna,PA,18403,ENERGY TRANSFER LP (100%),23492,"C,D",1001236,170 Cogen Rd
2020,PG&E COLUSA GENERATING STATION,39.3648,-122.268,Maxwell,Colusa,CA,95955,PG&E CORP (100%),1178685,"C,D",1007173,4780 Dirks Rd
2020,PG&E GATEWAY GENERATING STATION,38.0167,-121.7592,ANTIOCH,Contra Costa,CA,94509,PG&E CORP (100%),1142485,"C,D",1007469,3225 WILBUR AVE
2020,PG&E HUMBOLDT BAY,40.7415,-124.2103,EUREKA,Humboldt,CA,95503,PG&E CORP (100%),227247,C,1007411,1000 KING SALMON AVE
2020,PHILADELPHIA ROAD GENERATING,39.2986,-76.5636,BALTIMORE,BALTIMORE CITY,MD,21205,EXELON CORP (100%),5066,C,1003051,3914 PULASKI HWY
2020,PLAINS END Generating Station,39.857817,-105.225894,Arvada,JEFFERSON COUNTY,CO,80007,PLAINS END FINANCING LLC (100%),7835,C,1003138,8950 HIGHWAY 93
2020,PR ELEC POWER AUTH SOUTH COAST STATION,18.0001,-66.7536,GUAYANILLA,GUAYANILLA MUNICIPIO,PR,656,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),62377,C,1007452,PR-127 KM. 15.7
2020,PRAIRIE STATE GENERATING STATION,38.2792,-89.667,MARISSA,WASHINGTON COUNTY,IL,62257,PRAIRIE STATE ENERGY CAMPUS MANAGEMENT CO (100%),11782981,"C,D,FF",1001887,1739 NEW MARIGOLD RD.
2020,PREPA AGUIRRE POWER GENERATION COMPLEX,17.9493,-66.2317,AGUIRRE,SALINAS MUNICIPIO,PR,704,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),3916120,C,1005504,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE
2020,PREPA Cambalache Combustion Turbine Plant,18.4711,-66.6994,ARECIBO,ARECIBO MUNICIPIO,PR,612,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),253073,C,1005539,"PR-681, KM 0.5"
2020,PREPA Mayaguez Turbine Power Block,18.2191,-67.1599,MAYAGUEZ,MAYAGUEZ MUNICIPIO,PR,680,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),200998,C,1005541,
2020,PREPA Palo Seco Steam Power Plant,18.4551,-66.1489,Toa Baja,TOA BAJA MUNICIPIO,PR,949,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),2026313,C,1003650,PR-165 KM 30.8
2020,PREPA San Juan Steam Power Plant,18.4275,-66.1052,SAN JUAN,SAN JUAN MUNICIPIO,PR,936,PUERTO RICO ELECTRIC POWER AUTHORITY (100%),1943103,C,1003649,
2020,PSE Ferndale Generating Station,48.828707,-122.685533,FERNDALE,WHATCOM COUNTY,WA,98248,PUGET HOLDINGS LLC (100%),508637,D,1000001,5105 LAKE TERRELL ROAD
2020,PUBLIC SERVICE CO DENVER STEAM PLT,39.75583,-104.99924,DENVER,DENVER COUNTY,CO,80202,XCEL ENERGY INC (100%),69918,C,1002817,1875 DELGANY STREET (19TH AND DELGANY)
2020,PUGET POWER ENERGY-WHITEHORN GEN.STATION,48.886533,-122.753527,BLAINE,WHATCOM COUNTY,WA,98230,PUGET HOLDINGS LLC (100%),4649,C,1004176,4930 BROWN RD.
2020,PUGET SOUND ENERGY - SUMAS,48.9905,-122.2733,SUMAS,WHATCOM COUNTY,WA,98295,PUGET HOLDINGS LLC (100%),226126,D,1004367,1340 THOMPSON LANE
2020,Paddys Run,38.2147,-85.8453,Louisville,JEFFERSON COUNTY,KY,40211,PPL CORP (100%),20075,"C,D",1001585,4512 Bells Lane
2020,Palomar Energy Center,33.1192,-117.118,ESCONDIDO,San Diego,CA,92029,SEMPRA ENERGY INC (100.0%),786411,D,1000410,2300 Harveson Place
2020,"Panda Sherman Power, LLC",33.580992,-96.615264,Sherman,GRAYSON COUNTY,TX,75092,PANDA ENERGY (100%),1032468,"C,D",1011453,510 Progress Dr
2020,Panda Stonewall Power Project,39.0488574,-77.5848665,Leesburg,,VA,20175,PANDA POWER FUNDS (100%),1828730,"C,D",1012160,20260 Energy Park Drive
2020,Panda Temple Power Station,31.058472,-97.316618,Temple,BELL COUNTY,TX,76501,PANDA TEMPLE POWER II LLC (50%); TEMPLE GENERATION I LLC (50%),2325287,"C,D",1011554,2892 Panda Drive
2020,Panoche Energy Center,36.6513,-120.5833,FIRBAUGH,Fresno,CA,93662,EIF PANOCHE LLC (100%),279609,D,1000546,43883 WEST PANOCHE ROAD
2020,Panther Creek Energy Facility,40.8556,-75.8781,NESQUEHONING,Carbon,PA,18240,OLYMPUS HOLDINGS LLC (100%),64540,C,1001252,4 DENNISON ROAD
2020,Paradise,37.2608,-86.9783,DRAKESBORO,Muhlenberg,KY,42337,,3010773,"C,D",1005830,13246 STATE ROUTE 176/STE 10
2020,Paris,42.6658,-88.0131,UNION GROVE,Kenosha,WI,53182,WEC Energy Group Inc (100%),48979,D,1001108,335 NORTH 172ND AVE
2020,Paris Energy Center,33.6968,-95.5577,PARIS,Lamar,TX,75460,PARIS GENERATION LP (100%),187336,D,1000472,301 LAKE CROOK ROAD
2020,Pasadena Power Plant,29.7233,-95.1769,PASADENA,Harris,TX,77506,VOLT PARENT LP (100%),1551759,"C,D",1001300,955 PHILLIPS ROAD
2020,Pastoria Energy Facility,34.9556,-118.844,LEBEC,Kern,CA,93243,VOLT PARENT LP (100%),1806379,D,1000133,39789 EDMONSTON PUMPING PLANT
2020,Pawnee,40.2217,-103.6803,Brush,Morgan,CO,80723,XCEL ENERGY INC (100%),3494240,"C,D",1001048,14940 County Road 24
2020,Pedricktown Cogeneration Plant,39.7661,-75.4242,PEDRICKTOWN,Salem,NJ,8067,TALEN ENERGY CORP (100%),29734,"C,D",1001202,143 HIGHWAY 130
